date,day,discipline,event_id,headtohead,location,opponent,opponent_score,played_at_home,result,score,season,time,tournament
2011-03-12,Saturday,m-basebl,1302808,True,"Rock Hill, S.C.",Stony Brook,3,True,Lost,1,2010,11:00 a.m. ET,True
2011-03-12,Saturday,m-basebl,1302811,True,"Rock Hill, S.C.",Winthrop,8,False,Won,9,2010,6:00 p.m. ET,True
2011-03-13,Sunday,m-basebl,1337212,True,"Rock Hill, S.C.",Stony Brook,3,False,Lost,1,2010,10:30 a.m. ET,True
2011-03-18,Friday,m-basebl,1350834,True,"Ypsilanti, Mich.",Alma,3,True,Won,4,2010,2:00 p.m. ET,True
2011-03-19,Saturday,m-basebl,1350835,True,"Ypsilanti, Mich.",Oakland,1,False,Won,2,2010,12:00 p.m. ET,True
2011-03-20,Sunday,m-basebl,1350836,True,"Ypsilanti, Mich.",Eastern Michigan,2,False,Won,5,2010,2:00 p.m. ET,True
2011-03-18,Friday,m-basebl,1302815,True,"Palo Alto, Calif.",Stanford,,False,Cancelled,,2010,6:00 p.m. PT,False
2011-03-19,Saturday,m-basebl,1302816,True,"Palo Alto, Calif.",Stanford,,False,Cancelled,,2010,2:00 p.m. PT,False
2011-03-19,Saturday,m-basebl,1335385,True,"Palo Alto, Calif.",Stanford,,False,Cancelled,,2010,5:30 p.m. PT,False
2011-03-25,Friday,m-basebl,1302819,True,"Ann Arbor, Mich.",Michigan State,9,True,Lost,3,2010,3:00 p.m. ET,False
2011-03-26,Saturday,m-basebl,1302821,True,"East Lansing, Mich.",Michigan State,,False,Cancelled,,2010,1:05 p.m. ET,False
2011-03-27,Sunday,m-basebl,1302822,True,"Ann Arbor, Mich.",Michigan State,5,True,Lost,4,2010,1:00 p.m. ET,False
2011-03-27,Sunday,m-basebl,1352505,True,"Ann Arbor, Mich.",Michigan State,8,True,Lost,2,2010,3:30 p.m. ET,False
2011-03-30,Wednesday,m-basebl,1302823,True,"Ypsilanti, Mich.",Eastern Michigan,8,False,Lost,2,2010,4:00 p.m. ET,False
2011-04-01,Friday,m-basebl,1302824,True,"Ann Arbor, Mich.",Indiana,12,True,Lost,5,2010,3:00 p.m. ET,False
2011-04-02,Saturday,m-basebl,1302826,True,"Ann Arbor, Mich.",Indiana,2,True,Won,3,2010,1:00 p.m. ET,False
2011-04-02,Saturday,m-basebl,1353501,True,"Ann Arbor, Mich.",Indiana,10,True,Lost,3,2010,3:30 p.m. ET,False
2011-04-06,Wednesday,m-basebl,1302829,True,"Mt. Pleasant, Mich.",C. Michigan,9,False,Lost,4,2010,3:05 p.m. ET,False
2011-04-08,Friday,m-basebl,1302833,True,"West Lafayette, Ind.",Purdue,8,False,Lost,0,2010,4:00 p.m. ET,False
2011-04-09,Saturday,m-basebl,1302835,True,"West Lafayette, Ind.",Purdue,4,False,Lost,2,2010,12:00 p.m. ET,False
2011-04-10,Sunday,m-basebl,1302838,True,"West Lafayette, Ind.",Purdue,5,False,Won,6,2010,1:00 p.m. ET,False
2011-04-12,Tuesday,m-basebl,1302841,True,"Ann Arbor, Mich.",Bowling Green,3,True,Won,13,2010,6:05 p.m. ET,False
2011-04-13,Wednesday,m-basebl,1302844,True,"Ann Arbor, Mich.",Toledo,3,True,Lost,1,2010,6:05 p.m. ET,False
2011-04-15,Friday,m-basebl,1302846,True,"Ann Arbor, Mich.",Illinois,9,True,Lost,2,2010,4:00 p.m. ET,False
2011-04-16,Saturday,m-basebl,1302850,True,"Ann Arbor, Mich.",Illinois,,True,Postponed,,2010,3:00 p.m. ET,False
2011-04-17,Sunday,m-basebl,1302851,True,"Ann Arbor, Mich.",Illinois,0,True,Won,3,2010,12:00 p.m. ET,False
2011-04-17,Sunday,m-basebl,1355681,True,"Ann Arbor, Mich.",Illinois,6,True,Won,7,2010,2:30 p.m. ET,False
2011-04-20,Wednesday,m-basebl,1302857,True,"Ann Arbor, Mich.",Eastern Michigan,3,True,Lost,1,2010,6:05 p.m. ET,False
2011-04-22,Friday,m-basebl,1356591,True,"Iowa City, Iowa",Iowa,,False,Postponed,,2010,6:05 p.m. CT,False
2011-04-23,Saturday,m-basebl,1302861,True,"Iowa City, Iowa",Iowa,13,False,Lost,7,2010,1:05 p.m. CT,False
2011-04-23,Saturday,m-basebl,1356562,True,"Iowa City, Iowa",Iowa,1,False,Won,2,2010,3:30 p.m. CT,False
2011-04-24,Sunday,m-basebl,1302862,True,"Iowa City, Iowa",Iowa,2,False,Won,5,2010,1:05 p.m. CT,False
2011-04-29,Friday,m-basebl,1302866,True,"Columbus, Ohio",Ohio State,7,False,Lost,2,2010,7:00 p.m. ET,False
2011-04-30,Saturday,m-basebl,1302867,True,"Columbus, Ohio",Ohio State,7,False,Lost,6,2010,3:05 p.m. ET,False
2011-04-30,Saturday,m-basebl,1358130,True,"Columbus, Ohio",Ohio State,4,False,Lost,3,2010,5:35 p.m. ET,False
2011-05-03,Tuesday,m-basebl,1337213,True,"Ann Arbor, Mich.",Notre Dame,1,True,Won,2,2010,6:05 p.m. ET,False
2011-05-04,Wednesday,m-basebl,1337214,True,"South Bend, Ind.",Notre Dame,3,False,Won,5,2010,5:35 p.m. ET,False
2011-05-06,Friday,m-basebl,1302878,True,"Ann Arbor, Mich.",Minnesota,4,True,Lost,1,2010,7:00 p.m. ET,False
2011-05-07,Saturday,m-basebl,1302879,True,"Ann Arbor, Mich.",Minnesota,11,True,Lost,10,2010,1:00 p.m. ET,False
2011-05-08,Sunday,m-basebl,1302880,True,"Ann Arbor, Mich.",Minnesota,6,True,Lost,2,2010,1:00 p.m. ET,False
2011-05-10,Tuesday,m-basebl,1302881,True,"Ann Arbor, Mich.",Texas Tech,8,True,Lost,2,2010,6:05 p.m. ET,False
2011-05-11,Wednesday,m-basebl,1302882,True,"Ann Arbor, Mich.",Texas Tech,6,True,Lost,4,2010,6:05 p.m. ET,False
2011-05-13,Friday,m-basebl,1302884,True,"Evanston, Ill.",Northwestern,7,False,Lost,1,2010,3:00 p.m. CT,False
2011-05-14,Saturday,m-basebl,1302885,True,"Evanston, Ill.",Northwestern,11,False,Lost,6,2010,1:00 p.m. CT,False
2011-05-15,Sunday,m-basebl,1302886,True,"Evanston, Ill.",Northwestern,,False,Cancelled,,2010,3:00 p.m. CT,False
2011-05-17,Tuesday,m-basebl,1302888,True,"Ann Arbor, Mich.",Western Michigan,4,True,Won,7,2010,6:05 p.m. ET,False
2011-05-19,Thursday,m-basebl,1302889,True,"Ann Arbor, Mich.",Penn State,1,True,Lost,0,2010,6:05 p.m. ET,False
2011-05-20,Friday,m-basebl,1302890,True,"Ann Arbor, Mich.",Penn State,4,True,Won,5,2010,6:05 p.m. ET,False
2011-05-21,Saturday,m-basebl,1302891,True,"Ann Arbor, Mich.",Penn State,11,True,Lost,8,2010,4:00 p.m. ET,False
2012-02-17,Friday,m-basebl,1435226,True,"Dunedin, Fla.#",Pittsburgh,9,True,Lost,8,2011,9:00 p.m. ET,True
2012-02-18,Saturday,m-basebl,1435229,True,"St. Petersburg, Fla.#",Seton Hall,1,True,Won,2,2011,1:00 p.m. ET,True
2012-02-19,Sunday,m-basebl,1435232,True,"St. Petersburg, Fla.#",West Virginia,3,False,Won,14,2011,12:30 p.m. ET,True
2012-02-24,Friday,m-basebl,1436177,True,"Port St. Lucie, Fla.",Iona,6,True,Won,9,2011,2:00 p.m. ET,False
2012-02-25,Saturday,m-basebl,1436182,True,"Port St. Lucie, Fla.",Iona,2,True,Won,11,2011,11:00 a.m. ET,False
2012-02-25,Saturday,m-basebl,1436184,True,"Port St. Lucie, Fla.",Iona,3,True,Lost,1,2011,1:30 p.m. ET,False
2012-02-26,Sunday,m-basebl,1436186,True,"Port St. Lucie, Fla.",Iona,5,True,Won,6,2011,11:30 a.m. ET,False
2012-02-29,Wednesday,m-basebl,1436189,True,"Fort Myers, Fla.",Florida Gulf Coast,8,False,Lost,1,2011,6:30 p.m. ET,False
2012-03-02,Friday,m-basebl,1436194,True,"Port Charlotte, Fla.",Ohio State,9,True,Lost,4,2011,6:00 p.m. ET,True
2012-03-03,Saturday,m-basebl,1436196,True,"Port Charlotte, Fla.",Chicago State,8,True,Won,17,2011,12:30 p.m. ET,True
2012-03-03,Saturday,m-basebl,1436199,True,"Port Charlotte, Fla.",Xavier,7,True,Lost,4,2011,3:00 p.m. ET,True
2012-03-04,Sunday,m-basebl,1436202,True,"Port Charlotte, Fla.",Xavier,5,True,Lost,3,2011,11:00 a.m. ET,True
2012-03-09,Friday,m-basebl,1436220,True,"Baton Rouge, La.",Louisiana State,6,False,Lost,0,2011,7:00 p.m. CT,True
2012-03-10,Saturday,m-basebl,1436221,True,"Baton Rouge, La.",Notre Dame,2,True,Lost,0,2011,12:00 p.m. CT,True
2012-03-10,Saturday,m-basebl,1436222,True,"Baton Rouge, La.",Louisiana State,6,False,Lost,4,2011,6:30 p.m. CT,True
2012-03-11,Sunday,m-basebl,1436223,True,"Baton Rouge, La.",Notre Dame,5,False,Won,6,2011,10:00 a.m. CT,True
2012-03-16,Friday,m-basebl,1472336,True,"Conway, S.C.",Coastal Carolina,7,False,Lost,3,2011,4:00 p.m. ET,True
2012-03-17,Saturday,m-basebl,1436225,True,"Myrtle Beach, S.C.",UAB,1,False,Won,3,2011,11:00 a.m. ET,True
2012-03-17,Saturday,m-basebl,1472337,True,"Conway, S.C.",Coastal Carolina,6,False,Lost,2,2011,5:00 p.m. ET,True
2012-03-18,Sunday,m-basebl,1436230,True,"Myrtle Beach, S.C.",Connecticut,5,True,Won,7,2011,11:00 a.m. ET,True
2012-03-23,Friday,m-basebl,1436233,True,"Ann Arbor, Mich.",IPFW,8,True,Lost,6,2011,3:05 p.m. ET,False
2012-03-24,Saturday,m-basebl,1436235,True,"Ann Arbor, Mich.",IPFW,2,True,Won,4,2011,1:05 p.m. ET,False
2012-03-25,Sunday,m-basebl,1436236,True,"Ann Arbor, Mich.",IPFW,3,True,Won,11,2011,1:05 p.m. ET,False
2012-03-27,Tuesday,m-basebl,1436239,True,"Ann Arbor, Mich.",Oakland,1,True,Won,6,2011,3:05 p.m. ET,False
2012-03-28,Wednesday,m-basebl,1436242,True,"Ypsilanti, Mich.",Eastern Michigan,12,False,Lost,2,2011,5:00 p.m. ET,False
2012-03-30,Friday,m-basebl,1436246,True,"Minneapolis, Minn.",Minnesota,6,False,Lost,3,2011,6:35 p.m. CT,False
2012-03-31,Saturday,m-basebl,1436248,True,"Minneapolis, Minn.",Minnesota,9,False,Lost,4,2011,2:05 p.m. CT,False
2012-04-01,Sunday,m-basebl,1436251,True,"Minneapolis, Minn.",Minnesota,4,False,Lost,3,2011,1:05 p.m. CT,False
2012-04-04,Wednesday,m-basebl,1436253,True,"Ann Arbor, Mich.",C. Michigan,3,True,Won,7,2011,4:05 p.m. ET,False
2012-04-06,Friday,m-basebl,1436254,True,"Ann Arbor, Mich.",Michigan State,0,True,Won,4,2011,5:35 p.m. ET,False
2012-04-07,Saturday,m-basebl,1436255,True,"East Lansing, Mich.",Michigan State,3,False,Won,4,2011,1:05 p.m. ET,False
2012-04-08,Sunday,m-basebl,1436256,True,"Ann Arbor, Mich.",Michigan State,10,True,Lost,8,2011,3:00 p.m. ET,False
2012-04-10,Tuesday,m-basebl,1436257,True,"Ann Arbor, Mich.",Bowling Green,2,True,Lost,1,2011,4:05 p.m. ET,False
2012-04-11,Wednesday,m-basebl,1436258,True,"Ann Arbor, Mich.",Toledo,6,True,Lost,2,2011,6:05 p.m. ET,False
2012-04-13,Friday,m-basebl,1436259,True,"State College, Pa.",Penn State,3,False,Won,7,2011,5:05 p.m. ET,False
2012-04-14,Saturday,m-basebl,1436260,True,"State College, Pa.",Penn State,14,False,Lost,1,2011,2:05 p.m. ET,False
2012-04-15,Sunday,m-basebl,1436261,True,"State College, Pa.",Penn State,6,False,Lost,4,2011,1:05 p.m. ET,False
2012-04-18,Wednesday,m-basebl,1436262,True,"Ann Arbor, Mich.",Eastern Michigan,7,True,Lost,2,2011,6:05 p.m. ET,False
2012-04-20,Friday,m-basebl,1436263,True,"Ann Arbor, Mich.",Northwestern,,True,Postponed,,2011,6:05 p.m. ET,False
2012-04-21,Saturday,m-basebl,1436264,True,"Ann Arbor, Mich.",Northwestern,6,True,Lost,5,2011,1:05 p.m. ET,False
2012-04-21,Saturday,m-basebl,1494021,True,"Ann Arbor, Mich.",Northwestern,8,True,Lost,5,2011,3:35 p.m. ET,False
2012-04-22,Sunday,m-basebl,1436265,True,"Ann Arbor, Mich.",Northwestern,4,True,Won,5,2011,1:05 p.m. ET,False
2012-04-27,Friday,m-basebl,1436270,True,"Ann Arbor, Mich.",Indiana,8,True,Lost,1,2011,7:00 p.m. ET,False
2012-04-28,Saturday,m-basebl,1436271,True,"Ann Arbor, Mich.",Indiana,,True,Postponed,,2011,6:05 p.m. ET,False
2012-04-29,Sunday,m-basebl,1436272,True,"Ann Arbor, Mich.",Indiana,11,True,Lost,8,2011,12:00 p.m. ET,False
2012-04-29,Sunday,m-basebl,1497552,True,"Ann Arbor, Mich.",Indiana,11,True,Lost,5,2011,2:30 p.m. ET,False
2012-05-04,Friday,m-basebl,1436273,True,"Iowa City, Iowa",Iowa,0,False,Won,11,2011,6:05 p.m. CT,False
2012-05-05,Saturday,m-basebl,1436274,True,"Iowa City, Iowa",Iowa,2,False,Won,8,2011,12:05 p.m. CT,False
2012-05-05,Saturday,m-basebl,1502009,True,"Iowa City, Iowa",Iowa,7,False,Lost,2,2011,2:35 p.m. CT,False
2012-05-08,Tuesday,m-basebl,1472338,True,"Ann Arbor, Mich.",Coastal Carolina,6,True,Lost,1,2011,7:00 p.m. ET,False
2012-05-09,Wednesday,m-basebl,1472339,True,"Ann Arbor, Mich.",Coastal Carolina,2,True,Won,5,2011,6:05 p.m. ET,False
2012-05-11,Friday,m-basebl,1436278,True,"West Lafayette, Ind.",Purdue,4,False,Lost,0,2011,4:00 p.m. ET,False
2012-05-12,Saturday,m-basebl,1436279,True,"West Lafayette, Ind.",Purdue,14,False,Lost,3,2011,12:00 p.m. ET,False
2012-05-13,Sunday,m-basebl,1436280,True,"West Lafayette, Ind.",Purdue,3,False,Won,4,2011,1:00 p.m. ET,False
2012-05-15,Tuesday,m-basebl,1436281,True,"Kalamazoo, Mich.",Western Michigan,13,False,Lost,6,2011,3:00 p.m. ET,False
2012-05-17,Thursday,m-basebl,1436282,True,"Ann Arbor, Mich.",Nebraska,15,True,Lost,2,2011,6:05 p.m. ET,False
2012-05-18,Friday,m-basebl,1436283,True,"Ann Arbor, Mich.",Nebraska,5,True,Won,6,2011,6:05 p.m. ET,False
2012-05-19,Saturday,m-basebl,1436284,True,"Ann Arbor, Mich.",Nebraska,7,True,Lost,3,2011,1:05 p.m. ET,False
2013-02-15,Friday,m-basebl,1651971,True,"Berkeley, Calif.",Cal,5,False,Lost,4,2012,1:30 p.m. PT,False
2013-02-16,Saturday,m-basebl,1651973,True,"Berkeley, Calif.",Cal,6,False,Lost,5,2012,1:00 p.m. PT,False
2013-02-17,Sunday,m-basebl,1651974,True,"Berkeley, Calif.",Cal,2,False,Lost,1,2012,10:30 a.m. PT,False
2013-02-22,Friday,m-basebl,1651977,True,"Port St. Lucie, Fla.",Fordham,1,True,Won,9,2012,2:00 p.m. ET,False
2013-02-23,Saturday,m-basebl,1651979,True,"Port St. Lucie, Fla.",Fordham,2,True,Won,10,2012,11:00 a.m. ET,False
2013-02-23,Saturday,m-basebl,1651980,True,"Port St. Lucie, Fla.",Fordham,14,True,Lost,11,2012,2:00 p.m. ET,False
2013-02-24,Sunday,m-basebl,1651985,True,"Port St. Lucie, Fla.",New York Mets,5,False,Lost,2,2012,12:00 p.m. ET,False
2013-03-01,Friday,m-basebl,1651993,True,"Port Charlotte, Fla.",Mount St. Mary's,7,True,Won,8,2012,11:00 a.m. ET,True
2013-03-02,Saturday,m-basebl,1651994,True,"Port Charlotte, Fla.",Saint Louis,8,True,Lost,5,2012,11:00 a.m. ET,True
2013-03-02,Saturday,m-basebl,1651995,True,"Port Charlotte, Fla.",Saint Louis,0,True,Won,11,2012,2:00 p.m. ET,True
2013-03-03,Sunday,m-basebl,1651998,True,"Port Charlotte, Fla.",Georgetown,2,True,Won,5,2012,2:30 p.m. ET,True
2013-03-04,Monday,m-basebl,1672907,True,"Fort Myers, Fla.",Florida Gulf Coast,11,False,Lost,6,2012,6:30 p.m. ET,False
2013-03-07,Thursday,m-basebl,1652004,True,"San Diego, Calif.",Holy Cross,3,True,Won,6,2012,2:00 p.m. PT,True
2013-03-08,Friday,m-basebl,1652006,True,"San Diego, Calif.",Saint Louis,,False,Postponed,,2012,11:00 a.m. PT,True
2013-03-09,Saturday,m-basebl,1681937,True,"San Diego, Calif.",Saint Louis,9,True,Lost,5,2012,11:00 a.m. PT,True
2013-03-10,Sunday,m-basebl,1652009,True,"San Diego, Calif.",Holy Cross,4,False,Won,7,2012,12:15 p.m. PT,True
2013-03-10,Sunday,m-basebl,1681906,True,"San Diego, Calif.",San Diego,2,False,Won,5,2012,3:30 p.m. PT,True
2013-03-12,Tuesday,m-basebl,1669640,True,Wilpon Complex,Oakland,,True,Cancelled,,2012,3:05 p.m. ET,False
2013-03-15,Friday,m-basebl,1652014,True,"Myrtle Beach, S.C.",Coastal Carolina,8,False,Lost,4,2012,4:00 p.m. ET,True
2013-03-16,Saturday,m-basebl,1652016,True,"Myrtle Beach, S.C.",Coastal Carolina,6,False,Lost,2,2012,3:00 p.m. ET,True
2013-03-17,Sunday,m-basebl,1652018,True,"Myrtle Beach, S.C.",Akron,2,True,Won,3,2012,11:00 a.m. ET,True
2013-03-20,Wednesday,m-basebl,1652020,True,"Ypsilanti, Mich.",Eastern Michigan,,False,,,2012,3:05 p.m. ET,False
2013-03-22,Friday,m-basebl,1652021,True,"Adrian, Mich.",Western Illinois,5,True,Lost,3,2012,11:00 a.m. ET,False
2013-03-23,Saturday,m-basebl,1652022,True,"Adrian, Mich.",Western Illinois,1,True,Won,6,2012,11:00 a.m. ET,False
2013-03-23,Saturday,m-basebl,1684707,True,"Adrian, Mich.",Western Illinois,2,True,Lost,1,2012,1:30 p.m. ET,False
2013-03-26,Tuesday,m-basebl,1652025,True,"Flushing, N.Y. (Citi Field)",Yale,,True,,,2012,12:00 p.m. ET,False
2013-03-27,Wednesday,m-basebl,1652396,True,Wilpon Complex,Western Michigan,7,True,Lost,3,2012,4:05 p.m. ET,False
2013-03-29,Friday,m-basebl,1652027,True,Wilpon Complex,Minnesota,3,True,Lost,1,2012,3:05 p.m. ET,False
2013-03-30,Saturday,m-basebl,1652029,True,Wilpon Complex,Minnesota,3,True,Won,11,2012,12:05 p.m. ET,False
2013-03-30,Saturday,m-basebl,1686568,True,Wilpon Complex,Minnesota,2,True,Lost,1,2012,2:30 p.m. ET,False
2013-04-02,Tuesday,m-basebl,1652032,True,Wilpon Complex,Bowling Green,0,True,Won,2,2012,4:05 p.m. ET,False
2013-04-03,Wednesday,m-basebl,1652033,True,Wilpon Complex,Central Michigan,0,True,Won,7,2012,4:05 p.m. ET,False
2013-04-05,Friday,m-basebl,1652034,True,"East Lansing, Mich.",Michigan State,3,False,Won,6,2012,3:05 p.m. ET,False
2013-04-06,Saturday,m-basebl,1652035,True,Wilpon Complex,Michigan State,1,True,Won,5,2012,4:05 p.m. ET,False
2013-04-07,Sunday,m-basebl,1652036,True,"East Lansing, Mich.",Michigan State,2,False,Won,6,2012,1:05 p.m. ET,False
2013-04-09,Tuesday,m-basebl,1652037,True,"South Bend, Ind.",Notre Dame,1,False,Won,4,2012,5:35 p.m. ET,False
2013-04-12,Friday,m-basebl,1652039,True,Wilpon Complex,Penn State,1,True,Won,5,2012,4:05 p.m. ET,False
2013-04-13,Saturday,m-basebl,1652040,True,Wilpon Complex,Penn State,2,True,Won,3,2012,4:05 p.m. ET,False
2013-04-14,Sunday,m-basebl,1652042,True,Wilpon Complex,Penn State,1,True,Won,8,2012,12:00 p.m. ET,False
2013-04-16,Tuesday,m-basebl,1652044,True,Wilpon Complex,Notre Dame,2,True,Won,8,2012,4:05 p.m. ET,False
2013-04-17,Wednesday,m-basebl,1652046,True,Wilpon Complex,Eastern Michigan,,True,Postponed,,2012,4:35 p.m. ET,False
2013-04-19,Friday,m-basebl,1652047,True,"Evanston, Ill.",Northwestern,,False,Postponed,,2012,3:00 p.m. CT,False
2013-04-20,Saturday,m-basebl,1652048,True,"Chicago, Ill. (Wrigley Field)",Northwestern,6,False,Lost,0,2012,6:05 p.m. CT,False
2013-04-21,Sunday,m-basebl,1652049,True,"Evanston, Ill.",Northwestern,0,False,Won,5,2012,11:00 a.m. CT,False
2013-04-21,Sunday,m-basebl,1690112,True,"Evanston, Ill.",Northwestern,3,False,Lost,2,2012,1:30 p.m. CT,False
2013-04-23,Tuesday,m-basebl,1686993,True,"Ypsilanti, Mich.",Eastern Michigan,15,False,Lost,10,2012,6:00 p.m. ET,False
2013-04-26,Friday,m-basebl,1652052,True,"Bloomington, Ind.",Indiana,9,False,Lost,1,2012,6:05 p.m. ET,False
2013-04-27,Saturday,m-basebl,1652053,True,"Bloomington, Ind.",Indiana,9,False,Lost,3,2012,4:30 p.m. ET,False
2013-04-28,Sunday,m-basebl,1652054,True,"Bloomington, Ind.",Indiana,3,False,Lost,2,2012,1:05 p.m. ET,False
2013-05-03,Friday,m-basebl,1652056,True,Wilpon Complex,Iowa,4,True,Won,5,2012,6:05 p.m. ET,False
2013-05-04,Saturday,m-basebl,1652059,True,Wilpon Complex,Iowa,4,True,Lost,3,2012,4:05 p.m. ET,False
2013-05-05,Sunday,m-basebl,1652063,True,Wilpon Complex,Iowa,3,True,Won,4,2012,1:05 p.m. ET,False
2013-05-07,Tuesday,m-basebl,1691664,True,Wilpon Complex,Eastern Michigan,13,True,Lost,4,2012,6:05 p.m. ET,False
2013-05-08,Wednesday,m-basebl,1652065,True,Wilpon Complex,Toledo,0,True,Won,7,2012,6:05 p.m. ET,False
2013-05-10,Friday,m-basebl,1652066,True,Wilpon Complex,Purdue,8,True,Won,9,2012,6:05 p.m. ET,False
2013-05-11,Saturday,m-basebl,1652068,True,Wilpon Complex,Purdue,6,True,Won,10,2012,4:05 p.m. ET,False
2013-05-12,Sunday,m-basebl,1652070,True,Wilpon Complex,Purdue,12,True,Lost,9,2012,1:05 p.m. ET,False
2013-05-14,Tuesday,m-basebl,1695113,True,"Flushing, N.Y. (Citi Field)",Seton Hall,5,True,Lost,3,2012,3:00 p.m. ET,False
2013-05-16,Thursday,m-basebl,1652074,True,"Lincoln, Neb.",Nebraska,5,False,Won,7,2012,6:35 p.m. CT,False
2013-05-17,Friday,m-basebl,1652077,True,"Lincoln, Neb.",Nebraska,9,False,Lost,6,2012,6:35 p.m. CT,False
2013-05-18,Saturday,m-basebl,1652078,True,"Lincoln, Neb.",Nebraska,9,False,Won,19,2012,12:00 p.m. CT,False
2013-05-22,Wednesday,m-basebl,1652084,True,"Minneapolis, Minn.",Nebraska,11,False,Lost,2,2012,3:35 p.m. CT,True
2013-05-23,Thursday,m-basebl,1698675,True,"Minneapolis, Minn.",Illinois,3,False,Lost,2,2012,12:05 p.m. CT,True
2014-02-14,Friday,m-basebl,1754032,True,"San Marcos, Texas",Texas State,8,False,Lost,7,2013,3:30 p.m. CT,True
2014-02-14,Friday,m-basebl,1754033,True,"San Marcos, Texas",Washington,8,False,Lost,6,2013,7:00 p.m. CT,True
2014-02-15,Saturday,m-basebl,1754034,True,"San Marcos, Texas",Air Force,2,True,Won,8,2013,6:00 p.m. CT,True
2014-02-16,Sunday,m-basebl,1754035,True,"San Marcos, Texas",Washington,,True,"T, 7-7",,2013,12:00 p.m. CT,True
2014-02-21,Friday,m-basebl,1790350,True,"Houston, Texas",Houston,2,False,Lost,1,2013,6:30 p.m. CT,False
2014-02-22,Saturday,m-basebl,1790351,True,"Houston, Texas",Houston,1,False,Lost,0,2013,6:30 p.m. CT,False
2014-02-23,Sunday,m-basebl,1790352,True,"Houston, Texas",Houston,4,False,Lost,3,2013,11:30 a.m. CT,False
2014-02-28,Friday,m-basebl,1791589,True,"Raleigh, N.C.",NC State,3,False,Lost,0,2013,3:00 p.m. ET,True
2014-03-01,Saturday,m-basebl,1754043,True,"Cary, N.C.",Notre Dame,2,False,Won,4,2013,12:00 p.m. ET,True
2014-03-01,Saturday,m-basebl,1754041,True,"Cary, N.C.",Appalachian State,4,True,Lost,1,2013,4:00 p.m. ET,True
2014-03-02,Sunday,m-basebl,1754045,True,"Cary, N.C.",UCLA,5,True,Lost,0,2013,12:00 p.m. ET,True
2014-03-04,Tuesday,m-basebl,1754046,True,"Fort Myers, Fla.",Florida Gulf Coast,4,False,Won,6,2013,2:00 p.m. ET,False
2014-03-05,Wednesday,m-basebl,1754047,True,"Orlando, Fla.",UCF,2,False,Won,3,2013,6:30 p.m. ET,False
2014-03-07,Friday,m-basebl,1754049,True,"Port St. Lucie, Fla.",Princeton,7,True,Lost,3,2013,1:00 p.m. ET,False
2014-03-08,Saturday,m-basebl,1754050,True,"Port St. Lucie, Fla.",Princeton,2,True,Won,8,2013,11:00 a.m. ET,False
2014-03-08,Saturday,m-basebl,1754052,True,"Port St. Lucie, Fla.",Princeton,6,True,Lost,5,2013,1:30 p.m. ET,False
2014-03-09,Sunday,m-basebl,1754054,True,"Port St. Lucie, Fla.",Princeton,2,True,Won,4,2013,11:00 a.m. ET,False
2014-03-14,Friday,m-basebl,1754056,True,"Charleston, S.C.",Appalachian State,3,False,Won,4,2013,12:00 p.m. ET,True
2014-03-15,Saturday,m-basebl,1754058,True,"Charleston, S.C.",Charleston,3,False,Lost,2,2013,3:00 p.m. ET,True
2014-03-15,Saturday,m-basebl,1754059,True,"Charleston, S.C.",Charleston,4,False,Lost,3,2013,5:30 p.m. ET,True
2014-03-16,Sunday,m-basebl,1754060,True,"Charleston, S.C.",Kent State,2,True,Won,3,2013,10:00 a.m. ET,True
2014-03-21,Friday,m-basebl,1754064,True,"Bloomington, Ind.",Indiana,5,False,Lost,3,2013,4:05 p.m. ET,False
2014-03-22,Saturday,m-basebl,1754065,True,"Bloomington, Ind.",Indiana,5,False,Lost,1,2013,2:05 p.m. ET,False
2014-03-23,Sunday,m-basebl,1754067,True,"Bloomington, Ind.",Indiana,3,False,Won,4,2013,1:05 p.m. ET,False
2014-03-26,Wednesday,m-basebl,1754068,True,Wilpon Complex,Western Michigan,4,True,Won,12,2013,4:00 p.m. ET,False
2014-03-28,Friday,m-basebl,1754070,True,Wilpon Complex,Iowa,3,True,Lost,2,2013,4:00 p.m. ET,False
2014-03-29,Saturday,m-basebl,1754072,True,Wilpon Complex,Iowa,2,True,Won,4,2013,2:00 p.m. ET,False
2014-03-30,Sunday,m-basebl,1754073,True,Wilpon Complex,Iowa,5,True,Won,6,2013,1:00 p.m. ET,False
2014-04-02,Wednesday,m-basebl,1754074,True,Wilpon Complex,Central Michigan,3,True,Won,6,2013,6:00 p.m. ET,False
2014-04-04,Friday,m-basebl,1754076,True,Wilpon Complex,Minnesota,9,True,Lost,6,2013,4:00 p.m. ET,False
2014-04-05,Saturday,m-basebl,1754079,True,Wilpon Complex,Minnesota,1,True,Won,8,2013,2:00 p.m. ET,False
2014-04-06,Sunday,m-basebl,1754080,True,Wilpon Complex,Minnesota,3,True,Lost,1,2013,1:00 p.m. ET,False
2014-04-09,Wednesday,m-basebl,1754082,True,Wilpon Complex,Notre Dame,9,True,Lost,1,2013,7:00 p.m. ET,False
2014-04-11,Friday,m-basebl,1754084,True,"Champaign, Ill.",Illinois,1,False,Lost,0,2013,6:00 p.m. CT,False
2014-04-12,Saturday,m-basebl,1754088,True,"Champaign, Ill.",Illinois,9,False,Won,17,2013,3:00 p.m. CT,False
